Descrizione Campione: Am
Inizio misura: 07-02-25 18:04:35
RealTime: 1
LiveTime: 0
N eventi: 39751
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
1326	476.455	4
1327	476.827	-2
1328	477.199	0
1329	477.571	-3
1330	477.943	-2
1331	478.315	-4
1332	478.687	1
1333	479.059	-1
1334	479.43	-1
1335	479.802	-1
1336	480.174	-1
1337	480.546	1
1338	480.918	-2
1339	481.29	-3
1340	481.662	0
1341	482.034	-2
1342	482.406	-2
1343	482.778	-1
1344	483.15	-2
1345	483.522	-2
1346	483.894	0
1347	484.266	0
1348	484.638	0
1349	485.01	0
1350	485.383	1
1351	485.755	-4
1352	486.127	-2
1353	486.499	-1
1354	486.871	-2
1355	487.243	1
1356	487.615	1
1357	487.987	2
1358	488.359	-1
1359	488.731	0
1360	489.103	2
1361	489.476	-2
1362	489.848	1
1363	490.22	1
1364	490.592	-4
1365	490.964	1
1366	491.336	2
1367	491.708	0
1368	492.081	-1
1369	492.453	-1
1370	492.825	0
1371	493.197	-3
1372	493.569	-1
1373	493.942	2
1374	494.314	-1
1375	494.686	2
1376	495.058	0
1377	495.43	2
1378	495.803	-2
1379	496.175	1
1380	496.547	-1
1381	496.919	3
1382	497.292	1
1383	497.664	0
1384	498.036	1
1385	498.408	-1
1386	498.781	2
1387	499.153	1
1388	499.525	1
1389	499.898	0
1390	500.27	-2
1391	500.642	2
1392	501.015	-1
1393	501.387	-1
1394	501.759	0
1395	502.132	0
1396	502.504	-1
1397	502.876	-5
1398	503.249	-4
1399	503.621	-1
1400	503.993	-2
1401	504.366	3
1402	504.738	0
1403	505.111	0
1404	505.483	-1
1405	505.855	0
1406	506.228	1
1407	506.6	-1
1408	506.973	-1
1409	507.345	-3
1410	507.717	-3
1411	508.09	-1
1412	508.462	-3
1413	508.835	-2
1414	509.207	0
1415	509.58	1
1416	509.952	1
1417	510.325	1
1418	510.697	2
1419	511.07	3
1420	511.442	0
1421	511.815	-1
1422	512.187	0
1423	512.56	-2
1424	512.932	-4
1425	513.305	-2
1426	513.677	0
1427	514.05	1
1428	514.422	2
1429	514.795	-3
1430	515.168	-2
1431	515.54	-1
1432	515.913	2
1433	516.285	2
1434	516.658	-1
1435	517.031	1
1436	517.403	-2
1437	517.776	1
1438	518.148	-1
1439	518.521	2
1440	518.894	-1
1441	519.266	0
1442	519.639	-3
1443	520.012	-3
1444	520.384	0
1445	520.757	2
1446	521.13	2
1447	521.502	-3
1448	521.875	2
1449	522.248	-3
1450	522.62	-2
1451	522.993	5
1452	523.366	-1
1453	523.738	-2
1454	524.111	1
1455	524.484	-5
1456	524.857	0
1457	525.229	0
1458	525.602	3
1459	525.975	-1
1460	526.348	-2
1461	526.72	3
1462	527.093	-1
1463	527.466	1
1464	527.839	1
1465	528.212	-3
1466	528.584	-5
1467	528.957	0
1468	529.33	0
1469	529.703	-5
1470	530.076	0
1471	530.448	-4
1472	530.821	2
1473	531.194	-7
1474	531.567	-1
1475	531.94	3
1476	532.313	-1
1477	532.686	-1
1478	533.058	2
1479	533.431	3
1480	533.804	0
1481	534.177	-5
1482	534.55	2
1483	534.923	0
1484	535.296	-4
1485	535.669	-2
1486	536.042	0
1487	536.415	-1
