Descrizione Campione: Ra-F_600s.Spe
Inizio misura: 07-02-25 17:38:49
RealTime: 8
LiveTime: 0
N eventi: 303327
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
1556	562.163	30
1557	562.536	23
1558	562.91	37
1559	563.283	23
1560	563.656	14
1561	564.03	33
1562	564.403	37
1563	564.777	34
1564	565.15	18
1565	565.524	40
1566	565.897	30
1567	566.27	27
1568	566.644	44
1569	567.017	42
1570	567.391	29
1571	567.764	21
1572	568.138	31
1573	568.511	43
1574	568.885	26
1575	569.258	41
1576	569.632	37
1577	570.005	43
1578	570.379	17
1579	570.752	25
1580	571.126	25
1581	571.499	34
1582	571.873	13
1583	572.247	14
1584	572.62	27
1585	572.994	39
1586	573.367	30
1587	573.741	42
1588	574.114	32
1589	574.488	23
1590	574.862	24
1591	575.235	42
1592	575.609	28
1593	575.982	24
1594	576.356	32
1595	576.73	33
1596	577.103	32
1597	577.477	30
1598	577.851	34
1599	578.224	25
1600	578.598	12
1601	578.972	29
1602	579.345	37
1603	579.719	29
1604	580.093	30
1605	580.466	49
1606	580.84	26
1607	581.214	19
1608	581.588	22
1609	581.961	26
1610	582.335	39
1611	582.709	36
1612	583.082	23
1613	583.456	45
1614	583.83	36
1615	584.204	35
1616	584.577	32
1617	584.951	29
1618	585.325	46
1619	585.699	32
1620	586.073	40
1621	586.446	18
1622	586.82	64
1623	587.194	37
1624	587.568	32
1625	587.942	41
1626	588.316	42
1627	588.689	51
1628	589.063	48
1629	589.437	44
1630	589.811	42
1631	590.185	46
1632	590.559	25
1633	590.933	60
1634	591.306	29
1635	591.68	57
1636	592.054	52
1637	592.428	70
1638	592.802	35
1639	593.176	60
1640	593.55	71
1641	593.924	60
1642	594.298	28
1643	594.672	76
1644	595.046	58
1645	595.42	58
1646	595.794	75
1647	596.167	67
1648	596.541	46
1649	596.915	22
1650	597.289	72
1651	597.663	67
1652	598.037	73
1653	598.411	66
1654	598.785	86
1655	599.159	71
1656	599.533	89
1657	599.908	107
1658	600.282	79
1659	600.656	98
1660	601.03	68
1661	601.404	68
1662	601.778	92
1663	602.152	89
1664	602.526	91
1665	602.9	79
1666	603.274	101
1667	603.648	91
1668	604.022	84
1669	604.396	86
1670	604.771	78
1671	605.145	94
1672	605.519	120
1673	605.893	96
1674	606.267	108
1675	606.641	102
1676	607.015	88
1677	607.39	128
1678	607.764	125
1679	608.138	123
1680	608.512	120
1681	608.886	131
1682	609.26	131
1683	609.635	127
1684	610.009	142
1685	610.383	120
1686	610.757	133
1687	611.132	135
1688	611.506	141
1689	611.88	158
1690	612.254	119
1691	612.628	126
1692	613.003	164
1693	613.377	138
1694	613.751	161
1695	614.126	154
1696	614.5	154
1697	614.874	134
1698	615.248	161
1699	615.623	177
1700	615.997	139
1701	616.371	200
1702	616.746	176
1703	617.12	177
1704	617.494	163
1705	617.869	154
1706	618.243	175
1707	618.617	175
1708	618.992	169
1709	619.366	241
1710	619.74	215
1711	620.115	211
1712	620.489	180
1713	620.864	184
1714	621.238	222
1715	621.612	184
1716	621.987	227
1717	622.361	193
1718	622.736	210
1719	623.11	208
1720	623.485	177
1721	623.859	209
1722	624.233	212
1723	624.608	182
1724	624.982	207
1725	625.357	246
1726	625.731	204
1727	626.106	211
1728	626.48	213
1729	626.855	231
1730	627.229	241
1731	627.604	242
1732	627.978	215
1733	628.353	205
1734	628.727	212
1735	629.102	206
1736	629.477	232
1737	629.851	206
1738	630.226	223
1739	630.6	211
1740	630.975	220
1741	631.349	202
1742	631.724	206
1743	632.098	177
1744	632.473	200
1745	632.848	228
1746	633.222	200
1747	633.597	190
1748	633.972	204
1749	634.346	192
1750	634.721	196
1751	635.095	202
1752	635.47	169
1753	635.845	158
1754	636.219	167
1755	636.594	203
1756	636.969	202
1757	637.343	208
1758	637.718	187
1759	638.093	229
1760	638.467	177
1761	638.842	184
1762	639.217	180
1763	639.592	189
1764	639.966	177
1765	640.341	179
1766	640.716	142
1767	641.091	185
1768	641.465	176
1769	641.84	171
1770	642.215	147
1771	642.59	162
1772	642.964	184
1773	643.339	180
1774	643.714	126
1775	644.089	160
1776	644.464	157
1777	644.838	146
1778	645.213	170
1779	645.588	124
1780	645.963	130
1781	646.338	158
1782	646.712	130
1783	647.087	124
1784	647.462	142
1785	647.837	146
1786	648.212	125
1787	648.587	106
1788	648.962	131
1789	649.336	118
1790	649.711	125
1791	650.086	125
1792	650.461	116
1793	650.836	117
1794	651.211	103
1795	651.586	114
1796	651.961	106
1797	652.336	116
1798	652.711	105
1799	653.086	103
1800	653.461	90
1801	653.836	89
1802	654.211	99
1803	654.586	90
1804	654.961	86
1805	655.336	73
1806	655.711	99
1807	656.086	97
1808	656.461	45
1809	656.836	77
1810	657.211	77
1811	657.586	68
1812	657.961	70
1813	658.336	57
1814	658.711	66
1815	659.086	72
1816	659.461	65
1817	659.836	61
1818	660.211	54
1819	660.586	47
1820	660.961	70
1821	661.336	64
1822	661.711	65
1823	662.086	47
1824	662.462	40
1825	662.837	45
1826	663.212	26
1827	663.587	61
1828	663.962	60
1829	664.337	32
1830	664.712	54
1831	665.087	19
1832	665.463	51
1833	665.838	44
1834	666.213	36
1835	666.588	29
1836	666.963	53
1837	667.339	37
1838	667.714	32
1839	668.089	35
1840	668.464	27
1841	668.839	31
1842	669.215	35
1843	669.59	35
1844	669.965	36
1845	670.34	58
1846	670.716	46
1847	671.091	36
1848	671.466	36
1849	671.841	41
1850	672.217	37
1851	672.592	41
1852	672.967	33
1853	673.343	32
1854	673.718	35
1855	674.093	34
1856	674.468	26
1857	674.844	30
1858	675.219	41
1859	675.594	40
1860	675.97	25
1861	676.345	31
1862	676.721	36
1863	677.096	39
1864	677.471	29
1865	677.847	37
1866	678.222	24
1867	678.597	37
1868	678.973	23
1869	679.348	38
1870	679.724	32
1871	680.099	23
1872	680.474	26
1873	680.85	37
1874	681.225	43
1875	681.601	18
1876	681.976	28
1877	682.352	24
1878	682.727	27
1879	683.103	8
1880	683.478	6
1881	683.853	22
1882	684.229	20
1883	684.604	40
1884	684.98	31
1885	685.355	9
1886	685.731	24
1887	686.106	26
1888	686.482	23
1889	686.858	24
1890	687.233	32
1891	687.609	23
1892	687.984	26
1893	688.36	33
1894	688.735	15
1895	689.111	29
1896	689.486	37
1897	689.862	32
1898	690.238	28
1899	690.613	25
1900	690.989	18
1901	691.364	20
1902	691.74	31
1903	692.116	27
1904	692.491	25
1905	692.867	26
1906	693.243	23
1907	693.618	51
1908	693.994	28
1909	694.369	23
1910	694.745	27
1911	695.121	25
1912	695.497	25
1913	695.872	21
1914	696.248	11
1915	696.624	34
1916	696.999	14
1917	697.375	28
1918	697.751	24
1919	698.126	27
1920	698.502	37
1921	698.878	23
1922	699.254	24
1923	699.629	26
1924	700.005	23
1925	700.381	22
1926	700.757	33
1927	701.132	29
1928	701.508	37
1929	701.884	32
1930	702.26	37
1931	702.636	5
1932	703.011	24
1933	703.387	26
1934	703.763	32
1935	704.139	35
1936	704.515	31
1937	704.891	31
1938	705.266	25
1939	705.642	33
1940	706.018	35
1941	706.394	33
1942	706.77	13
1943	707.146	24
1944	707.522	20
1945	707.898	35
1946	708.273	21
1947	708.649	12
1948	709.025	30
1949	709.401	16
1950	709.777	37
1951	710.153	26
1952	710.529	32
1953	710.905	29
1954	711.281	25
1955	711.657	25
1956	712.033	37
1957	712.409	26
1958	712.785	23
1959	713.161	37
1960	713.537	25
1961	713.913	33
1962	714.289	33
1963	714.665	15
1964	715.041	15
1965	715.417	35
1966	715.793	29
1967	716.169	38
1968	716.545	23
1969	716.921	23
1970	717.297	31
1971	717.673	17
1972	718.049	21
1973	718.425	21
1974	718.801	13
1975	719.177	14
1976	719.553	18
1977	719.929	12
1978	720.306	18
1979	720.682	16
1980	721.058	22
1981	721.434	26
1982	721.81	28
1983	722.186	14
1984	722.562	22
1985	722.938	34
1986	723.315	25
1987	723.691	20
1988	724.067	23
1989	724.443	17
1990	724.819	20
1991	725.195	19
1992	725.572	24
1993	725.948	15
1994	726.324	30
1995	726.7	29
1996	727.077	28
1997	727.453	33
1998	727.829	20
1999	728.205	25
2000	728.581	31
2001	728.958	27
2002	729.334	19
2003	729.71	39
2004	730.087	24
2005	730.463	12
2006	730.839	12
2007	731.215	19
2008	731.592	6
2009	731.968	-12
2010	732.344	32
2011	732.721	23
2012	733.097	12
2013	733.473	9
2014	733.85	7
2015	734.226	17
2016	734.602	17
2017	734.979	20
2018	735.355	12
2019	735.731	-15
2020	736.108	15
2021	736.484	22
2022	736.861	-2
2023	737.237	3
2024	737.613	-2
2025	737.99	-22
2026	738.366	-3
2027	738.743	-14
2028	739.119	-5
2029	739.495	-32
2030	739.872	1
2031	740.248	-34
2032	740.625	-3
2033	741.001	-29
2034	741.378	-24
2035	741.754	-30
2036	742.131	-33
2037	742.507	-16
2038	742.884	-15
2039	743.26	-28
2040	743.637	-27
2041	744.013	-4
2042	744.39	-17
2043	744.766	-2
2044	745.143	-11
2045	745.519	-22
2046	745.896	-8
2047	746.272	-9
