Descrizione Campione: Cs
Inizio misura: 07-02-25 18:00:32
RealTime: 0
LiveTime: 0
N eventi: 21881
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
1003	356.668	10
1004	357.038	8
1005	357.408	10
1006	357.777	7
1007	358.147	6
1008	358.517	10
1009	358.887	4
1010	359.257	1
1011	359.627	6
1012	359.997	11
1013	360.366	11
1014	360.736	12
1015	361.106	7
1016	361.476	4
1017	361.846	4
1018	362.216	5
1019	362.586	7
1020	362.956	12
1021	363.326	5
1022	363.696	3
1023	364.066	6
1024	364.436	3
1025	364.805	11
1026	365.175	2
1027	365.545	10
1028	365.915	6
1029	366.285	12
1030	366.655	-1
1031	367.025	5
1032	367.395	8
1033	367.765	5
1034	368.135	5
1035	368.505	7
1036	368.875	6
1037	369.245	9
1038	369.615	2
1039	369.985	7
1040	370.356	1
1041	370.726	9
1042	371.096	9
1043	371.466	2
1044	371.836	8
1045	372.206	10
1046	372.576	10
1047	372.946	10
1048	373.316	2
1049	373.686	4
1050	374.056	8
1051	374.427	8
1052	374.797	2
1053	375.167	13
1054	375.537	8
1055	375.907	8
1056	376.277	3
1057	376.647	10
1058	377.018	6
1059	377.388	8
1060	377.758	9
1061	378.128	6
1062	378.498	13
1063	378.869	6
1064	379.239	6
1065	379.609	6
1066	379.979	12
1067	380.349	11
1068	380.72	0
1069	381.09	6
1070	381.46	9
1071	381.83	14
1072	382.201	4
1073	382.571	6
1074	382.941	12
1075	383.311	9
1076	383.682	7
1077	384.052	7
1078	384.422	11
1079	384.793	10
1080	385.163	5
1081	385.533	7
1082	385.904	11
1083	386.274	2
1084	386.644	11
1085	387.015	9
1086	387.385	8
1087	387.755	10
1088	388.126	11
1089	388.496	4
1090	388.866	8
1091	389.237	6
1092	389.607	10
1093	389.978	10
1094	390.348	7
1095	390.718	5
1096	391.089	3
1097	391.459	1
1098	391.83	3
1099	392.2	7
1100	392.57	3
1101	392.941	4
1102	393.311	2
1103	393.682	10
1104	394.052	2
1105	394.423	4
1106	394.793	6
1107	395.164	5
1108	395.534	11
1109	395.905	5
1110	396.275	5
1111	396.646	7
1112	397.016	11
1113	397.387	5
1114	397.757	15
1115	398.128	2
1116	398.498	2
1117	398.869	10
1118	399.239	7
1119	399.61	7
1120	399.981	5
1121	400.351	4
1122	400.722	7
1123	401.092	13
1124	401.463	10
1125	401.834	9
1126	402.204	12
1127	402.575	7
1128	402.945	4
1129	403.316	7
1130	403.687	8
1131	404.057	8
1132	404.428	6
1133	404.799	2
1134	405.169	6
1135	405.54	12
1136	405.911	9
1137	406.281	2
1138	406.652	1
1139	407.023	6
1140	407.393	11
1141	407.764	10
1142	408.135	11
1143	408.505	8
1144	408.876	10
1145	409.247	7
1146	409.618	10
1147	409.988	-2
1148	410.359	0
1149	410.73	10
1150	411.101	7
1151	411.471	7
1152	411.842	13
1153	412.213	8
1154	412.584	7
1155	412.955	14
1156	413.325	4
1157	413.696	9
1158	414.067	17
1159	414.438	14
1160	414.809	11
1161	415.179	6
