Descrizione Campione: Co
Inizio misura: 07-02-25 17:54:55
RealTime: 2
LiveTime: 0
N eventi: 105233
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
1141	407.764	0
1142	408.135	0
1143	408.505	4
1144	408.876	2
1145	409.247	-1
1146	409.618	0
1147	409.988	-2
1148	410.359	-2
1149	410.73	0
1150	411.101	-1
1151	411.471	1
1152	411.842	-3
1153	412.213	-2
1154	412.584	1
1155	412.955	1
1156	413.325	0
1157	413.696	-4
1158	414.067	-1
1159	414.438	1
1160	414.809	1
1161	415.179	3
1162	415.55	1
1163	415.921	-1
1164	416.292	2
1165	416.663	1
1166	417.034	0
1167	417.405	2
1168	417.775	4
1169	418.146	-4
1170	418.517	2
1171	418.888	-2
1172	419.259	-3
1173	419.63	1
1174	420.001	-3
1175	420.372	1
1176	420.743	2
1177	421.114	0
1178	421.485	4
1179	421.855	2
1180	422.226	2
1181	422.597	-4
1182	422.968	-2
1183	423.339	0
1184	423.71	-3
1185	424.081	3
1186	424.452	-1
1187	424.823	2
1188	425.194	3
1189	425.565	-1
1190	425.936	-5
1191	426.307	-4
1192	426.678	2
1193	427.049	3
1194	427.42	-1
1195	427.792	3
1196	428.163	1
1197	428.534	1
1198	428.905	-1
1199	429.276	-4
1200	429.647	0
1201	430.018	0
1202	430.389	2
1203	430.76	-2
1204	431.131	-1
1205	431.502	3
1206	431.874	1
1207	432.245	0
1208	432.616	-3
1209	432.987	-1
1210	433.358	2
1211	433.729	-1
1212	434.1	-4
1213	434.472	-1
1214	434.843	3
1215	435.214	-4
1216	435.585	-4
1217	435.956	-2
1218	436.327	1
1219	436.699	-3
1220	437.07	1
1221	437.441	-2
1222	437.812	-3
1223	438.184	2
1224	438.555	1
1225	438.926	-4
1226	439.297	-3
1227	439.669	-1
1228	440.04	3
1229	440.411	-1
1230	440.782	3
1231	441.154	3
1232	441.525	-1
1233	441.896	-3
1234	442.268	3
1235	442.639	-5
1236	443.01	-2
1237	443.382	0
1238	443.753	-1
1239	444.124	-1
1240	444.496	-1
1241	444.867	-3
1242	445.238	0
1243	445.61	-1
1244	445.981	4
1245	446.352	0
1246	446.724	0
1247	447.095	-1
1248	447.467	-1
1249	447.838	1
1250	448.209	-4
1251	448.581	2
1252	448.952	-1
1253	449.324	0
1254	449.695	1
1255	450.066	6
1256	450.438	0
1257	450.809	0
1258	451.181	0
1259	451.552	-2
1260	451.924	1
1261	452.295	-2
1262	452.667	1
1263	453.038	2
1264	453.41	0
1265	453.781	2
1266	454.153	-2
1267	454.524	-2
1268	454.896	-1
1269	455.267	0
1270	455.639	-1
1271	456.01	0
1272	456.382	-1
1273	456.753	0
1274	457.125	-3
1275	457.497	1
1276	457.868	4
1277	458.24	-1
1278	458.611	2
1279	458.983	0
1280	459.355	-2
1281	459.726	-1
1282	460.098	1
1283	460.469	1
1284	460.841	4
1285	461.213	-1
1286	461.584	-3
1287	461.956	1
1288	462.328	-2
1289	462.699	-2
1290	463.071	3
1291	463.443	-1
1292	463.814	0
1293	464.186	1
1294	464.558	-2
1295	464.929	-2
1296	465.301	2
1297	465.673	-2
1298	466.044	-1
1299	466.416	-1
1300	466.788	-1
1301	467.16	-4
1302	467.531	4
1303	467.903	1
1304	468.275	5
1305	468.647	-1
1306	469.018	2
1307	469.39	4
1308	469.762	0
1309	470.134	2
1310	470.506	-2
1311	470.877	-2
1312	471.249	0
1313	471.621	1
1314	471.993	1
1315	472.365	6
1316	472.736	1
1317	473.108	-1
1318	473.48	1
1319	473.852	1
1320	474.224	1
1321	474.596	3
1322	474.968	-1
1323	475.339	-1
1324	475.711	0
1325	476.083	-1
1326	476.455	2
1327	476.827	0
1328	477.199	5
1329	477.571	1
1330	477.943	-2
1331	478.315	-1
1332	478.687	0
1333	479.059	0
1334	479.43	-1
1335	479.802	-2
1336	480.174	-2
1337	480.546	0
1338	480.918	1
1339	481.29	-1
1340	481.662	1
1341	482.034	-1
1342	482.406	-2
1343	482.778	0
1344	483.15	-1
1345	483.522	-3
1346	483.894	-2
1347	484.266	3
1348	484.638	1
1349	485.01	-1
1350	485.383	2
1351	485.755	-4
1352	486.127	0
1353	486.499	0
1354	486.871	-1
1355	487.243	-1
1356	487.615	2
1357	487.987	3
1358	488.359	0
1359	488.731	-1
1360	489.103	1
1361	489.476	-1
1362	489.848	3
1363	490.22	1
1364	490.592	-2
1365	490.964	1
1366	491.336	0
1367	491.708	-1
1368	492.081	-3
1369	492.453	2
1370	492.825	1
1371	493.197	-2
1372	493.569	-1
1373	493.942	-1
1374	494.314	-2
1375	494.686	4
1376	495.058	3
1377	495.43	2
1378	495.803	1
1379	496.175	0
1380	496.547	0
1381	496.919	2
1382	497.292	0
1383	497.664	0
1384	498.036	0
1385	498.408	5
1386	498.781	3
1387	499.153	2
1388	499.525	0
1389	499.898	1
1390	500.27	-1
1391	500.642	1
1392	501.015	1
1393	501.387	1
1394	501.759	1
1395	502.132	1
1396	502.504	1
1397	502.876	-2
1398	503.249	-4
1399	503.621	-1
1400	503.993	-1
1401	504.366	2
1402	504.738	-3
1403	505.111	1
1404	505.483	2
1405	505.855	0
1406	506.228	0
1407	506.6	1
1408	506.973	1
1409	507.345	-1
1410	507.717	0
1411	508.09	0
1412	508.462	-2
1413	508.835	-1
1414	509.207	-1
1415	509.58	4
1416	509.952	0
1417	510.325	1
1418	510.697	2
1419	511.07	3
1420	511.442	1
1421	511.815	1
1422	512.187	5
1423	512.56	1
1424	512.932	-4
1425	513.305	0
1426	513.677	-1
1427	514.05	2
1428	514.422	0
1429	514.795	4
1430	515.168	-1
1431	515.54	1
1432	515.913	1
1433	516.285	6
1434	516.658	-2
1435	517.031	1
1436	517.403	1
1437	517.776	0
1438	518.148	4
1439	518.521	1
1440	518.894	2
1441	519.266	5
1442	519.639	-1
1443	520.012	3
1444	520.384	0
1445	520.757	1
1446	521.13	2
1447	521.502	-1
1448	521.875	5
1449	522.248	-1
1450	522.62	4
1451	522.993	1
1452	523.366	2
1453	523.738	2
1454	524.111	2
1455	524.484	-4
1456	524.857	10
1457	525.229	3
1458	525.602	3
1459	525.975	0
1460	526.348	1
1461	526.72	2
1462	527.093	3
1463	527.466	5
1464	527.839	-2
1465	528.212	-2
1466	528.584	-2
1467	528.957	0
1468	529.33	5
1469	529.703	-2
1470	530.076	-2
1471	530.448	-1
1472	530.821	6
1473	531.194	-6
1474	531.567	8
1475	531.94	4
1476	532.313	4
1477	532.686	1
1478	533.058	1
1479	533.431	3
1480	533.804	1
1481	534.177	-4
1482	534.55	2
1483	534.923	0
1484	535.296	-3
1485	535.669	3
1486	536.042	2
1487	536.415	0
1488	536.788	1
1489	537.161	-2
1490	537.533	2
1491	537.906	3
1492	538.279	1
1493	538.652	2
1494	539.025	3
1495	539.398	3
1496	539.771	-1
1497	540.144	4
1498	540.517	-2
1499	540.89	1
1500	541.263	3
1501	541.636	1
1502	542.009	3
1503	542.382	0
1504	542.756	0
1505	543.129	-1
1506	543.502	1
1507	543.875	-2
1508	544.248	1
1509	544.621	1
1510	544.994	1
1511	545.367	1
1512	545.74	-5
