
RE	sigma_RE	<E>	sigma_<E>	time
0.06871768451618362	0.00030225836087141637	1423.864168581775	0.23697727753689948	Na22_20min_211
0.06903662053541108	0.00029995163330914375	1423.4936430765297	0.23844434147026186	Na22_20min_212
0.06877330785245742	0.0003030780355688118	1423.700568484827	0.23643185925959195	Na22_20min_213
0.06917575893818356	0.0003029816191611771	1424.5556262307716	0.2399856899137119	Na22_20min_214
0.06867413675078717	0.00030494436021298246	1424.0874093461687	0.23932031502165646	Na22_20min_215
0.06882535847333765	0.00030171298224403593	1424.2994029506656	0.23879317720650495	Na22_20min_216
0.06885622026418503	0.000296279402292116	1424.2110260443847	0.23594901291539497	Na22_20min_217
0.06861770312718822	0.00029921270911942944	1424.897392900224	0.23684719919101915	Na22_20min_218
0.06856187368302312	0.00029898813915557127	1424.39613572578	0.23522141211090536	Na22_20min_219
0.06846069025465848	0.0002982034918765772	1424.283175804408	0.2369561533308444	Na22_20min_220
0.06973092064149748	0.00030430659448939213	1424.2623530717226	0.24074887650259083	Na22_20min_221
0.06879042573501194	0.00030160876245624113	1424.618845268452	0.23710364049228116	Na22_20min_222
0.06860673826304192	0.00029518577276529625	1425.0120703918037	0.23554878261150577	Na22_20min_223
0.06858645576703308	0.0002979741877445273	1424.7784329692508	0.23621197327490226	Na22_20min_224
0.06878823013355008	0.0002963696821135897	1425.1452912399718	0.23632041929192607	Na22_20min_225
0.06882086998255842	0.0002989373931838823	1425.0579934809232	0.23706634410207073	Na22_20min_226
0.0694239190739975	0.0003085864741409996	1425.2873151393908	0.239031091174733	Na22_20min_227
0.06853899422438325	0.00029684398181783654	1425.6923282590126	0.23713431181064903	Na22_20min_228
0.0683380924159911	0.0003046637943622015	1425.1974228412116	0.23622006400014176	Na22_20min_229
0.06897967618338553	0.0003013693083842826	1425.1841566074781	0.2380824506454712	Na22_20min_230
0.06891214676578869	0.00030183101936160446	1424.3288146206608	0.2390111119694604	Na22_20min_231
0.06911682188014545	0.00029260560435731087	1424.7071046121569	0.2380225997323467	Na22_20min_232
0.0690592547683412	0.0003008081030801723	1424.2581939631125	0.23899419893160373	Na22_20min_233
0.06857731623269123	0.00029769070387917964	1424.7240021413727	0.23768136485029773	Na22_20min_234
0.06851939919707048	0.00029593012060102756	1424.4339677997184	0.23714658427351448	Na22_20min_235
0.06876437381385174	0.00030087281881193594	1423.2348180323568	0.23776716257967384	Na22_20min_236
0.06890688562399389	0.00029770947885800604	1423.2484960305892	0.238166912324218	Na22_20min_237
0.06867505949542195	0.00029976282247573365	1423.441205075101	0.23660773400895166	Na22_20min_238
0.06851458846209452	0.0002979145974811666	1422.0946152723957	0.2340937031405748	Na22_20min_239
0.06915096291447727	0.000296980037411934	1421.4365492340344	0.2369578264110139	Na22_20min_240
0.06832425992453184	0.00030166493367266673	1420.0776338741377	0.23514215633105712	Na22_20min_241
0.06876456475749036	0.00029764283490633036	1419.321952702327	0.23686210374307748	Na22_20min_242
0.06921062829136025	0.00029698226577960074	1419.5539330193376	0.23791493878657524	Na22_20min_243
0.06915231149240002	0.0003043927252746546	1419.7492413974967	0.23813546840383892	Na22_20min_244
0.06837797582042973	0.0002954443896881685	1420.686311959854	0.23454687087695153	Na22_20min_245
0.06898610439013164	0.0002966425618655857	1420.814731906556	0.23605467919947654	Na22_20min_246
0.06920051520574283	0.0002927421230812232	1420.1269377174344	0.23742340289333907	Na22_20min_247
0.06910338493672616	0.0003025347468951949	1420.5200755007236	0.23722676579892277	Na22_20min_248
0.06893397242484715	0.0003010632894695983	1421.195500945004	0.23751802120647858	Na22_20min_249
0.06846770619306661	0.0002956532106105084	1420.6226631595855	0.23479430119113376	Na22_20min_250
0.06841358373931176	0.0002982708847186314	1421.2313310770737	0.23461292556643998	Na22_20min_251
0.06893535147483343	0.0003013681859276626	1420.5850097618581	0.2364138164972562	Na22_20min_252
0.06872321494075097	0.0002994251048500299	1420.5724722677883	0.2375190138889811	Na22_20min_253
0.06918450850951641	0.0003104210058802139	1420.8796475111171	0.24004731305838764	Na22_20min_254
0.0695529010685784	0.0003026356105262642	1420.6044289510355	0.23798532247059284	Na22_20min_255
0.06871658386356938	0.0002953159829801958	1420.8265980644608	0.23506599908957365	Na22_20min_256
0.06895011173294457	0.00030370150750336385	1420.8783658926784	0.23819708569872777	Na22_20min_257
0.06937255567797392	0.0003003820545870062	1420.9533963817603	0.23813656554412832	Na22_20min_258
0.0689466609409171	0.0003048006566678631	1421.6910507492462	0.2383954391591936	Na22_20min_259
0.06857331258770029	0.0002943981227559878	1421.4398751228416	0.23471194313893723	Na22_20min_260
0.06868440174647175	0.00031358996769958737	1421.4289560238324	0.23903287589175007	Na22_20min_261
0.0681380148783104	0.0003008475460519705	1421.3710178992567	0.2341872140879098	Na22_20min_262
0.06892884231977169	0.00029421583328699964	1421.0688973542078	0.2365556958147926	Na22_20min_263
0.06908172105392889	0.00029691207967790195	1421.3702457193178	0.2381270851006432	Na22_20min_264
0.0687780732884734	0.0002960741016958675	1421.9933196577674	0.23468217527043866	Na22_20min_265
0.06827548084702649	0.0002914436779495658	1421.4624559830027	0.23418213785357586	Na22_20min_266
0.06878801930231199	0.0002945743153464536	1422.0666866763	0.2353946371789953	Na22_20min_267
0.06901687719915879	0.00030110957179649604	1422.6750620067721	0.2388816350097047	Na22_20min_268
0.06853716891044999	0.000300004797579607	1422.0895118176766	0.2363856621723536	Na22_20min_269
0.06897756591928747	0.00030393247848660627	1422.0963743530044	0.23647711708596333	Na22_20min_270
0.06817701188239209	0.00029954398338920854	1422.4702768106602	0.23511709580199883	Na22_20min_271
0.06911237665689761	0.0002965200128828379	1422.8137912037562	0.2359925155005747	Na22_20min_272
0.06909112276352208	0.0003081347044781573	1422.6225657085165	0.24009007034642957	Na22_20min_273
0.06917808679444887	0.00029988536618544254	1422.5941419652452	0.2386732430616487	Na22_20min_274
0.06834180669975028	0.00029531658192141205	1423.0759258831163	0.23515896040911446	Na22_20min_275
0.06884112242114794	0.0002982426601250715	1422.696536015741	0.23732711903245257	Na22_20min_276
0.06864985608362932	0.0003054717626501155	1422.6582659897738	0.23697811613709377	Na22_20min_277
0.06869347432463067	0.0002934908239372235	1422.66612428682	0.23739993725398595	Na22_20min_278
0.06848893089505267	0.0002906739673751026	1423.2606023492044	0.23644140122336546	Na22_20min_279
0.06913577825739921	0.00029799449306336135	1423.6568200083054	0.23627097251193993	Na22_20min_280
0.06854637154624067	0.00029364820892051644	1423.190767360146	0.23502057264349524	Na22_20min_281
0.06833923506366538	0.00028814643252510495	1423.7812808286546	0.23355074401719808	Na22_20min_282
0.06922195784683766	0.0003064358327029846	1423.9536621856535	0.23960359276030155	Na22_20min_283
0.06921833826533952	0.0003018391016986312	1424.3177174996513	0.23895212935102633	Na22_20min_284
0.06865719009043315	0.0002930824555329035	1424.458053109379	0.2354722984806164	Na22_20min_285
0.0689347234970438	0.0002991223311932767	1424.541866298122	0.23848359851406795	Na22_20min_286
0.06828628993179345	0.0002980409676739454	1425.175172691303	0.2352611083904732	Na22_20min_287
0.0682759614694064	0.00029785165408967724	1424.6637586422926	0.23514118096100475	Na22_20min_288
0.0685136144013278	0.0002918297497615278	1424.5875380391146	0.2359386080193619	Na22_20min_289
0.06894913309858222	0.0002984512081547295	1424.8165418593483	0.23918691467863606	Na22_20min_290
0.06825196345211565	0.0002922207818300473	1425.4626405410606	0.23604710599885462	Na22_20min_291
0.06851816448317014	0.00029423603773024744	1424.922491851025	0.23589408013821553	Na22_20min_292
0.06903309121593657	0.0003061504229150054	1425.0671233704345	0.2385636082708822	Na22_20min_293
0.06873572184819594	0.0002972258503734451	1425.4692528083817	0.23750607624167583	Na22_20min_294
0.06866677757343947	0.00029492840359004785	1425.4816152017963	0.23632437338973644	Na22_20min_295
0.06843035637835629	0.00029128577781604233	1425.462884349769	0.23549275705431194	Na22_20min_296
0.06827471404326961	0.0003007295481760731	1425.6761707256594	0.23651697158451704	Na22_20min_297
0.06825878253977694	0.0002935932218800018	1424.9580643804438	0.23472879225557602	Na22_20min_298
0.06895968248200114	0.00030368413528174444	1424.9386933376245	0.23946625759897927	Na22_20min_299
0.0684570198645081	0.0002975428365713173	1424.2031858001574	0.2366727143843269	Na22_20min_300
0.06897395554437759	0.00029899687540843763	1424.1212571063693	0.23755617957367917	Na22_20min_301
0.06857839885723102	0.00030608622898810036	1423.951930584509	0.23970705344318144	Na22_20min_302
